"id";"Город дистрибьютора";"Торг_точка_грязная";"Торг_точка_грязная_адрес";"outlet_clean_id"
19997;"Ростов-на-Дону";"Червоная О.А.ИП ул.Карла Маркса";"396790, Воронежская обл, Богучарский р-н, Богучар г, Карла Маркса ул, дом № 44";0
19998;"Ростов-на-Дону";"Червоная О.А.ИП ул.Терешковой,1";"396779, Воронежская обл, Богучарский р-н, Лофицкое с, Терешковой ул, дом № 1";0
19999;"Ростов-на-Дону";"Черевкова Л.С. ИП п.Горный";"346350, Ростовская обл, Красный Сулин г, Горный пгт, Советская ул б/н м-н ""Продукты от Ларисы""";0
20000;"Ростов-на-Дону";"Черешня В.В. ИП";"347002, Ростовская обл, Белокалитвинский р-н, Краснодонецкая ст-ца, Центральная ул, дом № 22";0
20001;"Ростов-на-Дону";"Черешня В.В. ИП Центральная, 35";"347003, Ростовская обл, Белокалитвинский р-н, Насонтов х, Центральная ул, дом № 35";0
20002;"Ростов-на-Дону";"Черкесова А.Н.ИП ул.Санаторная";"347081, Ростовская обл, Тацинский р-н, Быстрогорский п, Санаторная ул, дом № 23";0
20003;"Ростов-на-Дону";"Черникова И.О.ИП ул.Платова,69";"346535, Ростовская обл, Шахты г, Платова ул, дом № 69";0
20004;"Ростов-на-Дону";"Черничкина ИП";"347224, Ростовская обл, Морозовский р-н, Старопетровский х, Абрикосовая ул, дом № 19";0
20005;"Ростов-на-Дону";"Чернобровкин В.И. ИП";"346611, Ростовская обл, Багаевский р-н, Багаевская ст-ца, Пограничная ул, дом № 38-Г, строение 2";0
20006;"Ростов-на-Дону";"Чернова И.И. ИП";"347030, Ростовская обл, Белокалитвинский р-н, Литвиновка с, Центральная ул, дом № 80";0
20007;"Ростов-на-Дону";"Чернова Т.В. ИП";"346333, Ростовская обл, Донецк г, 16-й кв-л, дом № 5";0
20008;"Ростов-на-Дону";"Чернова Т.Н.";"346760, Ростовская обл, Азовский р-н, Пешково с, Октябрьский пер, дом № 1";0
20009;"Ростов-на-Дону";"Чернова Т.Н. ИП ул. Луначарского";"346760, Ростовская обл, Азовский р-н, Пешково с, Луначарского ул, дом № 49";0
20010;"Ростов-на-Дону";"Чернова Т.Н. ИП ул. Октябрьская 22-Б";"346760, Ростовская обл, Азовский р-н, Пешково с, Октябрьский пер, дом № 22";0
20011;"Ростов-на-Дону";"Черноусова И.И.ИП ул. Базарная";"346333, Ростовская обл, Донецк г, Базарная ул, дом № 6";0
20012;"Ростов-на-Дону";"Черноусова С.И. ИП";"346621, Ростовская обл, Багаевский р-н, Елкин х, Кооперативная ул, дом № 90, корпус а";0
20013;"Ростов-на-Дону";"Чернушенко А.А. ИП";"346611, Ростовская обл, Багаевский р-н, Багаевская ст-ца, Пограничная ул, дом № 38-Г, строение 2";0
20014;"Ростов-на-Дону";"Черных О.Г. ИП ул.Станиславского, 115-А/1";"344000, Ростовская обл, Ростов-на-Дону г, Станиславского ул, дом № 115-А/1";0
20015;"Ростов-на-Дону";"Черных О.Г. ИП Станиславского, 123";"344022, Ростовская обл, Ростов-на-Дону г, Станиславского ул, дом № 123";0
20016;"Ростов-на-Дону";"Черных Р.В. ИП";"344006, Ростовская обл, Ростов-на-Дону г, Чехова пр-кт, дом № 5";0
20017;"Ростов-на-Дону";"Чернявская М.В. ИП";"346525, Ростовская обл, Шахты г, Погодина ул, дом № 1-Г";0
20018;"Ростов-на-Дону";"ЧЕРТКОВСКОЕ ООО";"346000, Ростовская обл, Чертковский р-н, Чертково п, Пионерский пер,рядом с остановкой";0
20019;"Ростов-на-Дону";"ЧЕРТКОВСКОЕ ООО пер.Кирова,2а";"346009, Ростовская обл, Чертковский р-н, Маньково-Калитвенское с, Кирова ул, дом № 2а";0
20020;"Ростов-на-Дону";"Чеснокова Н.Е.ИП";"346611, Ростовская обл, Багаевская ст-ца, Смирнова пер, дом № 85, корпус б";0
20021;"Ростов-на-Дону";"Четверякова Т.А.ИП";"347825, Ростовская обл, Каменск-Шахтинский г, Заводской мкр, Пугачева ул, дом № 7, корпус 2";0
20022;"Ростов-на-Дону";"Чеченина О.Ю. ИП";"347874, Ростовская обл, Гуково г, Лермонтова ул, дом № 77, корпус а";0
20023;"Ростов-на-Дону";"Чеченина О.Ю. ИП";"РО, 8-903-434-16-88, Гуково, Ост-й торг. комплекс, Лермонтова, дом № 77, корпус а";0
20024;"Ростов-на-Дону";"Чигарев А.А. ИП";"346611, Ростовская обл, Багаевская ст-ца, Подройкина ул, дом № 30, корпус ж";0
20025;"Ростов-на-Дону";"Чигарев Ф.А. ИП";"346611, Ростовская обл, Багаевская ст-ца, Фрунзе ул, дом № 69, корпус б";0
20026;"Ростов-на-Дону";"Чижик Л.А. ИП";"347661, Ростовская обл, Егорлыкский р-н, Егорлыкская ст-ца, Белозерцева ул, дом № 3";0
20027;"Ростов-на-Дону";"ЧИК ООО";"346130, Ростовская обл, Миллеровский р-н, Миллерово г, Ленина ул, дом № 12";0
20028;"Ростов-на-Дону";"Чикунов П.С. ИП";"347771, Ростовская обл, Целинский р-н, Юловский п, Спортивная ул, дом № 4/2";0
20029;"Ростов-на-Дону";"Чинов А.К. ИП";"346720, Ростовская обл, Аксайский р-н, Аксай г, Шолохова ул, дом № 5";0
20030;"Ростов-на-Дону";"Чиркинян А.М.ИП м-н Кристина";"346565, Ростовская обл, Усть-Донецкий р-н, Крымский х, Центральная ул, дом № 10";0
20031;"Ростов-на-Дону";"Чиркинян А.М.ИП м-н Радуга";"346553, Ростовская обл, Усть-Донецкий р-н, Апаринский х, Гагарина ул, дом № 33, корпус А";0
20032;"Ростов-на-Дону";"Чиркинян А.М. ИП х.Апаринка, ул. Первомайская,12";"346553, Ростовская обл, Усть-Донецкий р-н, Апаринский х, Первомайская ул, дом № 12";0
20033;"Ростов-на-Дону";"Чмиль В.Г. ИП ул. Мира";"346480, Ростовская обл, Октябрьский р-н, Каменоломни пгт, Мира ул, дом № 8-А";0
20034;"Ростов-на-Дону";"Чмиль В.Г. ИП ул.Административная, 1";"346510, Ростовская обл, Шахты г, Административная ул, дом № 1";0
20035;"Ростов-на-Дону";"Чмиль В.Г. ИП ул.Мокроусова, 142";"346481, Ростовская обл, Октябрьский р-н, Каменоломни рп, Мокроусова ул, дом № 142";0
